target.x;target.y;delta.x;delta.y
450;450;-0.486642;-0.973284;off
450;450;-5.68434e-14;-0.851796;off
450;450;-5.68434e-14;-0.851796;off
450;450;-5.68434e-14;-1.09531;off
450;450;-5.68434e-14;-1.09531;off
450;450;-0.912855;-1.09543;off
450;450;-0.486889;-1.21722;off
450;450;0.182608;-1.15652;off
450;450;0.182608;-1.15652;off
450;450;0.182608;-1.15652;off
450;450;-0.304357;-1.52178;off
450;450;-0.304357;-1.52178;off
450;450;-0.121747;-1.64358;off
450;450;-0.121747;-1.64358;off
450;450;0.0608714;-1.33917;off
450;450;0.36529;-1.40028;off
450;450;0.365302;-1.33944;off
450;450;0.365302;-1.33944;off
450;450;0.365302;-1.33944;off
450;450;-0.243436;-1.52148;off
450;450;0.486741;-1.70359;off
450;450;0.486741;-1.70359;off
450;450;1.03467;-1.33899;off
450;450;0.426013;-1.39976;off
450;450;0.243436;-1.3389;off
450;450;0.243436;-1.3389;off
450;450;0.304305;-1.27808;off
450;450;0.486889;-1.58239;off
450;450;0.851911;-1.39957;off
450;450;1.15632;-1.15632;off
450;450;1.15632;-1.15632;off
450;450;1.33922;-1.1566;off
450;450;1.21751;-1.21751;off
450;450;0.0608755;-1.03488;off
450;450;0.0608755;-1.03488;off
450;450;0.0608755;-1.03488;off
450;450;0.608899;-0.852459;off
450;450;0.548158;-0.66997;off
450;450;0.426547;-0.487482;off
450;450;0.182806;-0.365612;off
450;450;0.0609311;-0.365587;off
450;450;0.0609311;-0.365587;off
450;450;-5.68434e-14;-0.487466;off
450;450;-5.68434e-14;-0.487466;off
450;450;0.243782;-0.609456;off
450;450;-0.0609208;-0.791971;off
450;450;-0.0609208;-0.791971;off
450;450;-0.0609208;-0.791971;off
450;450;0.426489;-0.731124;off
450;450;0.121829;-0.730976;off
450;450;-0.487185;-0.730778;off
450;450;-0.487185;-0.730778;off
450;450;-0.608817;-0.852343;off
450;450;-0.121747;-0.973975;off
450;450;-0.243543;-0.669744;off
450;450;-0.243543;-0.669744;off
450;450;-0.243543;-0.669744;off
450;450;0.36529;-0.669698;off
450;450;0.487086;-0.913287;off
450;450;-0.912978;-0.852113;off
450;450;-0.912978;-0.852113;off
450;450;-0.912978;-0.852113;off
450;450;-1.94676;-1.15589;off
450;450;-1.94676;-1.15589;off
450;450;0.425941;-0.48679;off
450;450;-0.486872;-0.426013;off
450;450;-0.486872;-0.426013;off
450;450;-0.486872;-0.426013;off
450;450;-0.730136;-0.973514;off
450;450;-1.5207;-1.09491;off
450;450;-1.64242;-1.03411;off
450;450;-0.669336;-0.608487;off
450;450;0.365265;-0.426143;off
450;450;0.182664;-0.304439;off
450;450;0.182664;-0.304439;off
450;450;0.182664;-0.304439;off
450;450;-0.91304;-0.365216;off
450;450;-0.91304;-0.365216;off
450;450;-0.730061;-0.973415;off
450;450;-0.608282;-0.66911;off
450;450;-0.608282;-0.66911;off
450;450;-0.304161;-0.486658;off
450;450;-0.304161;-0.486658;off
450;450;-0.121726;-0.669495;off
450;450;-0.121726;-0.669495;off
450;450;-0.121726;-0.669495;off
450;450;-0.304275;-0.912824;off
450;450;-0.304275;-0.912824;off
450;450;0.0608549;-0.973679;off
450;450;0.0608549;-0.973679;off
450;450;-0.547491;-0.973317;off
450;450;-0.304182;-0.730037;off
450;450;-0.304182;-0.730037;off
450;450;-0.304182;-0.730037;off
450;450;-0.486412;-1.09443;off
450;450;-0.486412;-1.09443;off
450;450;-0.911714;-0.911714;off
450;450;-0.790099;-1.09398;off
450;450;-0.607748;-1.33705;off
450;450;-0.607748;-1.33705;off
450;450;-0.546918;-1.1546;off
450;450;-0.425423;-0.972396;off
450;450;-0.425423;-0.972396;off
450;450;-0.425366;-1.0938;off
450;450;-0.425366;-1.0938;off
450;450;-1.27541;-1.27541;off
450;450;-1.27541;-1.27541;off
450;450;-1.27541;-1.27541;off
450;450;-0.18222;-1.33628;off
450;450;-0.18222;-1.33628;off
450;450;-5.68434e-14;-1.09354;off
450;450;-5.68434e-14;-1.09354;off
450;450;-0.182386;-0.729544;off
450;450;-0.243214;-0.790446;off
450;450;-0.243214;-0.790446;off
450;450;-0.243255;-0.912207;off
450;450;-0.0608179;-0.912269;off
450;450;0.243329;-0.79082;off
450;450;0.243329;-0.79082;off
450;450;0.243329;-0.79082;off
450;450;-5.68434e-14;-0.547898;off
450;450;-5.68434e-14;-0.547898;off
450;450;0.608981;-0.426287;off
450;450;0.669902;-0.243601;off
450;450;0.426287;-0.304491;off
450;450;0.426287;-0.304491;off
450;450;0.30447;-0.487152;off
450;450;0.669766;-0.487103;off
450;450;0.669766;-0.487103;off
450;450;0.669766;-0.487103;off
450;450;0.548139;-0.42633;off
450;450;0.852891;-0.304604;off
450;450;0.852891;-0.304604;off
450;450;1.21895;-0.304738;off
450;450;1.21895;-0.304738;off
450;450;1.21895;-0.304738;off
450;450;0.18288;-0.12192;off
450;450;0.18288;-0.12192;off
450;450;0.365735;-0.426691;off
450;450;0.365735;-0.426691;off
450;450;0.731669;0.121945;off
450;450;0.792614;0.121941;off
450;450;0.792614;0.121941;off
450;450;0.548584;-0.121908;off
450;450;-0.0609456;-0.121891;off
450;450;-0.304687;-0.304687;off
450;450;-0.121854;-0.365562;off
450;450;0.42659;-0.243766;off
450;450;0.365686;-0.182843;off
450;450;-5.68434e-14;-5.68434e-14;off
450;450;-5.68434e-14;-5.68434e-14;off
450;450;-0.0609456;0.0609456;off
450;450;0.0609518;0.121904;off
450;450;0.243824;-0.0609559;off
450;450;0.243824;-0.0609559;off
450;450;0.30479;-0.060958;off
450;450;0.24384;-0.18288;off
450;450;0.24384;-0.18288;off
450;450;-0.182775;-0.609249;off
450;450;-0.243617;-0.548139;off
450;450;-0.243617;-0.548139;off
450;450;-0.243617;-0.548139;off
450;450;0.304511;-0.54812;off
450;450;0.304511;-0.54812;off
450;450;0.304511;-0.54812;off
450;450;-0.304491;-0.548083;off
450;450;0.060894;-0.669834;off
450;450;0.060894;-0.669834;off
